Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Military Science (MS),MS 201,Foundations of Leadership I,"Develops leadership skills and introduces different leadership theories.  Furthers personal development such as time management and effective communication and briefing skills.  Cadets explore tactics and techniques such as troop leading procedures, tactical movement, problem solving, and land navigation.  Labs deepen understanding of the leader’s reaction/ropes course, basic survival skills, drill and ceremony, and emergency preparedness.  Two lecture hours and one leadership lab hour; lab is optional – but highly encouraged – for noncontracted cadets. ",Undergraduate,TRUE,2019-2020,['land']
Natural Resources (NR),NR 321,Ecology,"Fundamental principles of the science of ecology. Major topics covered by the course include the physical environment, how organisms interact with each other and their environment, evolutionary processes, population dynamics, communities, energy flow and ecosystems, human influences on ecosystems, and the integration and scaling of ecological processes through systems ecology. Computer-based materials are used extensively for guided independent learning of ecology. Course information: EcologyOnline.net. Recommended Preparation: Introductory botany and zoology. ",Undergraduate,FALSE,2019-2020,['botany']
Natural Resources (NR),NR 501,Seminar,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics.   ",Graduate,FALSE,2019-2020,['land']
Natural Resources and Society (NRS),NRS 125,Introduction to Conservation and Natural Resources,"Foundations of natural resource management and agencies with responsibility for land management; philosophical, theoretical, and historical basis for protected areas; principles and frameworks for managing human use of and recreation on public lands.  </br></p>",Undergraduate,FALSE,2019-2020,['land']
Natural Resources and Society (NRS),NRS 383,Natural Resource and Ecosystem Service Economics,"The role and application of economic theories and methods in natural resource and ecosystem service decision-making. Economic tools are applied to the management of forests, fisheries, rangeland, recreation, wildlife, and other contemporary issues.  (Spring only) ",Undergraduate,FALSE,2019-2020,"[' fish', 'land', ' rangeland']"
Natural Resources and Society (NRS),NRS 385,Conservation Management and Planning - I,"Theory and practice of decision-making for conservation planning and management, including protected areas, working landscapes, conservation organizations and the challenges facing natural resource managers in the 21st Century. Field trips and a collaborative group community Service-Learning project are required. (Fall only) </p>",Undergraduate,TRUE,2019-2020,['land']
Natural Resources and Society (NRS),NRS 496,Monitoring Impacts in Protected Areas and Wilderness,"Theoretical and applied concepts of identifying, measuring, and monitoring changes in wilderness and protected area ecosystems caused by human influences, including recreation use, management practices, and both on-site and off-site development. Field trips may be reqd. (Spring, alt/yrs) </p>",Undergraduate,FALSE,2019-2020,['management practice']
Natural Resources and Society (NRS),NRS 501,Seminar: Contemporary Issues in Society and Natural Resources,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics. ",Graduate,FALSE,2019-2020,['land']
Natural Resources and Society (NRS),NRS 560,Place-based Ecology I,"Cover plant and animal community ecology from both a qualitative and quantitative perspective. Topics will include: community interaction of plants and animals; community dynamics, succession, and disturbance; basic data collection and statistical analysis of habitat association data; and the effect of abiotic factors on community structure. (Fall only)  </p>",Graduate,FALSE,2019-2020,[' animal']
Natural Resources and Society (NRS),NRS 566,Place-based Ecology II,"Explore how plants and animals manage the unique survival challenges of winter. Delve into fundamentals of winter ecology including the changing snowpack, life under the ice, plants and animals in the winter environment and plant-animal interactions. The middle of the course addresses environmental change and interactions with winter ecology. At the end of the semester, the springtime environment will be used to study fundamental chemical and physical processes that drive the natural world emerging out of its apparent hibernation. Work outdoors to gain hands-on knowledge and practical experience. Field experiences will be fundamental in developing ecological understanding, with field trips to various locations to gain crucial insight into the natural world during the winter and spring seasons. Outdoor experience and learning will be complemented by lectures, group discussions, readings, and field experiments.  </p>",Graduate,FALSE,2019-2020,[' animal']
PGA Golf Management (PGA),PGA 386,Food and Beverage Hospitality with Lab,"Introduction to hospitality and commercial leisure enterprises. The course will include food and beverage service operation, profit and cost accounting, techniques, marketing, advertising schemes and the relationship between business and leisure programs, services, and products. Field trips required. ",Undergraduate,FALSE,2019-2020,"['food', ' hospitality ']"
Physical Ed--Professional (PEP),PEP 418L,Physiology of Exercise Laboratory,"Laboratory section for <a class=""bubblelink code"" href=""/search/?P=PEP%20418"" onclick=""return showCourse(this, 'PEP 418');"" title=""PEP 418"">PEP 418</a>. Study of the impacts of exercise on energy metabolism, the cardiovascular system, and skeletal muscle. ",Undergraduate,FALSE,2019-2020,[' metaboli']
Plant Pathology (PLP),PLP 415,Plant Pathology,"Biology of diseases and disorders of crop, forest, and ornamental plants, with emphasis on plant-microbe interactions and on disease cause, development, diagnosis, and control. Three 1-hour lectures. (Fall only) ",Undergraduate,FALSE,2019-2020,['crop']
Plant Pathology (PLP),PLP 522,Plant Bacteriology,"The purpose of this class is to provide current information on the biology of plant associated bacteria, including plant pathogens and beneficial microbes. Topics addressed will include bacterial morphology, taxonomy, genetics, and ecology. Diagnosis, disease management, and the molecular basis of host-pathogen interactions will be presented. ",Graduate,FALSE,2019-2020,['plant path']
Plant Science (PLSC),PLSC 100,Survey/Plant & Soil Sciences,"This course is designed to introduce students to a scientific examination of the soil and plant relationships that affect the production and propagation of field crops and landscape plants.  Topics include soils, irrigation, crop and weed identification, diseases, insects and plant growth regulators.  (Spring only)  </br></p>",Undergraduate,FALSE,2019-2020,"['crop', ' irrigat', 'land', ' soil', ' weed']"
Plant Science (PLSC),PLSC 102,The Science of Plants in Agriculture,"Principles of structure, biology, and management of agronomic and horticultural crops; interaction of crop plants and cropping systems with environment; current issues related to plant science.  Two lecture and one 2-hr lab a week. </p>",Undergraduate,TRUE,2019-2020,"['agro', 'crop', ' horticult']"
Plant Science (PLSC),PLSC 201,Principles of Horticulture,"An introduction to the production and management of edible and ornamental horticultural crops and the maintenance of plants and turf in urban landscapes.  Two lecture and two hours of lab a week; two field trips.  (Spring, alt/yrs) ",Undergraduate,TRUE,2019-2020,"['crop', ' horticult', 'land']"
Plant Science (PLSC),PLSC 205,General Botany,"Growth, development and ecology of plants, fungi, and protists in relation to their environments.  Recommended Preparation:  <a class=""bubblelink code"" href=""/search/?P=CHEM%20101"" onclick=""return showCourse(this, 'CHEM 101');"" title=""CHEM 101"">CHEM 101</a> and <a class=""bubblelink code"" href=""/search/?P=PLSC%20102"" onclick=""return showCourse(this, 'PLSC 102');"" title=""PLSC 102"">PLSC 102</a>.  (Spring only) ",Undergraduate,FALSE,2019-2020,['fungi']
Plant Science (PLSC),PLSC 212,Master Gardener,"Basic horticultural skills required for home gardeners and landscapers, including soil, water, and fertility management, composting, pest and disease identification and management, vegetable and fruit culture, ornamentals, plant propagation, and lawn care.  Graded P/F.  Field trips. </p>",Undergraduate,FALSE,2019-2020,"[' compost', ' fruit', 'garden', ' horticult', 'land', ' pest', ' soil', ' vegetable']"
Plant Science (PLSC),PLSC 300,Plant Propagation,"Sexual and asexual propagation techniques of herbaceous and woody ornamental plants; propagation methods covered including seed, cuttings, layering, grafting, and cloning/tissue culture.  Two lectures and one 3-hour lab a week.  (Alt/yrs) ",Undergraduate,TRUE,2019-2020,"[' herb', ' herba', ' seed']"
Plant Science (PLSC),PLSC 338,Weed Control,"Nature and scope of weed problems, identification and biology of weeds, principles, theory, and practice of mechanical, chemical, and biological control of weeds; legal considerations; integration of methods into functional management systems.  Two lectures and one 3-hour lab a week.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=PLSC%20102"" onclick=""return showCourse(this, 'PLSC 102');"" title=""PLSC 102"">PLSC 102</a> or equivalent. </p>",Undergraduate,TRUE,2019-2020,[' weed']
Plant Science (PLSC),PLSC 340,Nursery Management,Management of commercial nurseries from plant propagation through sale of the plants.  Cooperative: open to WSU degree-seeking students.  (Alt/yrs) </p>,Undergraduate,FALSE,2019-2020,[' nurseries ']
Plant Science (PLSC),PLSC 401,Plant Physiology,"Application of physiological principles to the management of plants in agronomic, horticultural and forest systems.  (Spring, alt even/yrs) ",Undergraduate,FALSE,2019-2020,"['agro', ' horticult']"
Plant Science (PLSC),PLSC 407,Field Crop Production,Management and use of crops in Idaho and the Northwest.  </p>,Undergraduate,FALSE,2019-2020,['crop']
Plant Science (PLSC),PLSC 408,Cereal Science,"Crop history and biology of major cereal crops, emphasizing cool season cereals.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=BIOL%20115"" onclick=""return showCourse(this, 'BIOL 115');"" title=""BIOL 115"">BIOL 115</a>. </p>",Undergraduate,FALSE,2019-2020,"[' cereal', 'crop']"
Plant Science (PLSC),PLSC 419,Plant Community Restoration Methods,"Students will participate in classroom discussions surrounding topics that are important to modification and implementation of a restoration plan.  Students will also participate in practical, hands-on activities during laboratory periods.  Those activities include operation of equipment for cultivation and seeding, calibration of herbicide sprayers, calibration of drills, transplanting techniques, monitoring and evaluation of restoration projects and visits to restoration projects. ",Undergraduate,TRUE,2019-2020,"[' cultivation ', ' herb', ' herbi', ' seed', ' transplant']"
Plant Science (PLSC),PLSC 464,Landscape Maintenance,"Use and culture of landscape plants to enhance the environment.  Two lec and one 2-hr lab a wk; one 1-day field trip.  Recommended Preparation:  <a class=""bubblelink code"" href=""/search/?P=SOIL%20205"" onclick=""return showCourse(this, 'SOIL 205');"" title=""SOIL 205"">SOIL 205</a> and <a class=""bubblelink code"" href=""/search/?P=LARC%20288"" onclick=""return showCourse(this, 'LARC 288');"" title=""LARC 288"">LARC 288</a>.  (Alt/yrs) ",Undergraduate,TRUE,2019-2020,['land']
Plant Science (PLSC),PLSC 523,Potato Industry Field Trip,"Six-day field trip to see the southern Idaho potato industry. Experience production, storage, biotechnology, seed, fresh pack and processing, equipment, food science, and agribusiness. One additional class meeting. The course is offered every other year.  </p>",Graduate,FALSE,2019-2020,"['agri', 'food', ' potato', ' seed']"
Plant Science (PLSC),PLSC 542,Biochemistry,"Maximum of 7 credits in any combination of <a class=""bubblelink code"" href=""/search/?P=BIOL%20380"" onclick=""return showCourse(this, 'BIOL 380');"" title=""BIOL 380"">BIOL 380</a>, <a class=""bubblelink code"" href=""/search/?P=PLSC%20542"" onclick=""return showCourse(this, 'PLSC 542');"" title=""PLSC 542"">PLSC 542</a>, and <a class=""bubblelink code"" href=""/search/?P=BIOL%20554"" onclick=""return showCourse(this, 'BIOL 554');"" title=""BIOL 554"">BIOL 554</a>. Intermediate biochemistry; intro to metabolism and the chemical and physical properties of biomolecules. (Fall only) ",Graduate,FALSE,2019-2020,[' metaboli']
Plant Science (PLSC),PLSC 547,Biometrics for Plant Scientists,"Use of biometrical techniques in research with particular emphasis on designing, analyzing, and interpreting agricultural and biological experiments; application of statistical methods to biological experiments and problems that may be encountered when applying these techniques to biological systems.  Cooperative: open to WSU degree-seeking students.  (Alt/yrs) ",Graduate,FALSE,2019-2020,['agri']
Political Science (POLS),POLS 556,Governmental Policy and Program Analysis,"Techniques used to analyze policy alternatives and to evaluate program; developing program objectives, management by objectives, productivity analysis, program evaluation, and policy analysis. </p>",Graduate,FALSE,2019-2020,[' productivity ']
Psychology (PSYC),PSYC 372,Physiological Psychology,"Physiological bases of animal and normal human behavior. Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=BIOL%20102"" onclick=""return showCourse(this, 'BIOL 102');"" title=""BIOL 102"">BIOL 102</a>/<a class=""bubblelink code"" href=""/search/?P=BIOL%20102L"" onclick=""return showCourse(this, 'BIOL 102L');"" title=""BIOL 102L"">BIOL 102L</a> or higher.  ",Undergraduate,FALSE,2019-2020,[' animal']
Psychology (PSYC),PSYC 526,Cognitive Neuroscience,"Examine research in human and animal cognition and its neurological basis. Material covered will include the study of normal cognitive processes in humans with noninvasive behavioral and physiological techniques (e.g., reaction times, fMRI, EEG), the study of brain-injured patients, behavioral and neurophysiological research in animals, and the comparative analyses of cognitive processes across organisms. Computational approaches towards cognitive and neural processing will also be addressed. A selection of the following topics will be covered: perception, object recognition, attention, memory, spatial cognition, motor control, language, executive control, and development.  Recommended Preparation:  <a class=""bubblelink code"" href=""/search/?P=PSYC%20325"" onclick=""return showCourse(this, 'PSYC 325');"" title=""PSYC 325"">PSYC 325</a>. </p>",Graduate,FALSE,2019-2020,[' animal']
Rangeland Ecology & Mgmt (REM),REM 144,Wildland Fire Management,"Introduction to wildland fire management including fire behavior, fuels, fire prevention and suppression, fire policy and fire ecology. Includes discussion of current fire management issues. </br></p>",Undergraduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 151,Rangeland Principles,"Rangelands are vast landscapes that cover most of western North America and the earth. Students will examine the ecological principles that cause these grasslands, shrublands, woodlands and deserts to change or stay the same. How humans use and manage these ecosystems will also be explored. The modern challenges of rangeland management must be met with broad thinking and new, sustainable practices to maintain and restore rangelands and the human communities that rely on them. Course requires in-class projects and field experience(s).  </p>",Undergraduate,FALSE,2019-2020,"['land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 152,Rangeland Ecosystem Exploration,"Students will explore the climates, plants, animals, and human communities of rangeland throughout North America and the globe.  The grasslands, shrublands, woodlands, and deserts that are collectively called rangelands include extensive challenges and opportunities for management and conservation. Students will individually explore these ecosystems through photos, ecosystem descriptions, videos, and internet-based tools. In discussions and presentations, students will collectively share their findings about these incredible rangeland ecosystems. (Fall only)  </p>",Undergraduate,FALSE,2019-2020,"[' animal', 'land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 252,Wildland Plant Identification,"Develop skills to identify and classify major rangeland plants.  Focus is on identification of grasses, forbs, and shrubs.  Discussions will also encompass the ecological roles of wildland plants and the ecosystem classification.  This course includes a 1-day field trip.  Required for REM majors.  (Spring only)  </p>",Undergraduate,FALSE,2019-2020,"['land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 253,Wildland Plant Identification Field Studies,"Develop skills to identify rangeland plants in the field. Focus is on identification of grasses, forbs, and shrubs. Exploration will include ecosystem roles of wildland plants and developing ecological site descriptions. This course includes a 6-day field trip at the beginning of the summer semester. Required for REM majors. ",Undergraduate,FALSE,2019-2020,"['land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 280,Introduction to Wildland Restoration,"History and overview of the ecological, social, and economic aspects of wildland restoration using case studies. Students will explore approaches and philosophies towards restoring and rehabilitating wildlands that have been damaged through natural forces and human activities such as wildfire, overgrazing, cultivation, and weed invasion.  </p>",Undergraduate,FALSE,2019-2020,"['land', ' weed']"
Rangeland Ecology & Mgmt (REM),REM 340,Ethnobotany,"Course covers the relationships between humans and plants and the ecology of important native wildland plants of western North America. Course focus is on the natural ecology, identification and cultural attributes (historical and present) of 50 to 75 important native wildland plant species found in forestland, rangeland and other wildland settings in the Northwest U.S.  Recommended preparation: plant identification course.  (Spring only)  </p>",Undergraduate,FALSE,2019-2020,"['botany', 'land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 410,Principles of Vegetation Monitoring and Measurement,"This course introduces theory and application of quantitative and qualitative methods for measuring and monitoring vegetation in grasslands, shrublands, woodlands, and forests. Students will gain a solid understanding of how to measure and evaluate vegetation attributes and design and implement monitoring programs relative to wildlife habitat, livestock forage, fire fuel characteristics, watershed function, and many other wildland values. Class field trip required. Recommended Preparation: A basic understanding of how to use computer spreadsheets such as Excel. Students are encouraged to also enroll in <a class=""bubblelink code"" href=""/search/?P=REM%20411"" onclick=""return showCourse(this, 'REM 411');"" title=""REM 411"">REM 411</a> which builds on the principles of <a class=""bubblelink code"" href=""/search/?P=REM%20410"" onclick=""return showCourse(this, 'REM 410');"" title=""REM 410"">REM 410</a> for wildland habitat assessment. (Fall only) ",Undergraduate,FALSE,2019-2020,"['forage', 'land', ' livestock ']"
Rangeland Ecology & Mgmt (REM),REM 411,Wildland Habitat Ecology and Assessment,"Cross-listed with <a class=""bubblelink code"" href=""/search/?P=WLF%20411"" onclick=""return showCourse(this, 'WLF 411');"" title=""WLF 411"">WLF 411</a>. ",Undergraduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 452,Western Wildland Landscapes,"Survey of wildland plant communities of western North America, focusing on their natural history, including the effects of use by human beings, based on their physical, climatic, and biological characteristics.  (Spring only) ",Undergraduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 456,Integrated Rangeland Management,<em>Gen Ed: Senior Experience</em>,Undergraduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 459,Rangeland Ecology,"Application of ecological principles in rangeland management; stressing response and behavior of range ecosystems to various kinds and intensity of disturbance and management practice.  Recommended Preparation: courses in general ecology (e.g., <a class=""bubblelink code"" href=""/search/?P=REM%20221"" onclick=""return showCourse(this, 'REM 221');"" title=""REM 221"">REM 221</a>), technical writing (e.g., <a class=""bubblelink code"" href=""/search/?P=ENGL%20317"" onclick=""return showCourse(this, 'ENGL 317');"" title=""ENGL 317"">ENGL 317</a>), and vegetation assessment (e.g., <a class=""bubblelink code"" href=""/search/?P=REM%20410"" onclick=""return showCourse(this, 'REM 410');"" title=""REM 410"">REM 410</a> or <a class=""bubblelink code"" href=""/search/?P=FOR%20274"" onclick=""return showCourse(this, 'FOR 274');"" title=""FOR 274"">FOR 274</a>) or Permission. (Fall only) </p>",Undergraduate,FALSE,2019-2020,"['land', 'management practice', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 460,Integrating GIS and Field Studies in Rangelands,"Topics related to changing knowledge and technology related to GIS and spatial analysis relevant to ecology of grasslands, shrublands and woodlands.  Min. six integrated GIS labs; one five-day field trip.  Required for REM majors.  (Fall only) ",Undergraduate,TRUE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 498,Internship,"Supervised field experience where students define specific topics and skills in rangeland management they wish to gain, develop a learning plan, and present a final report of knowledge gained or project outcomes.  The internships will be overseen by an on-site field supervisor and a faculty mentor. Instructor permission required. </p>",Undergraduate,FALSE,2019-2020,"['land', ' rangeland']"
Rangeland Ecology & Mgmt (REM),REM 501,Seminar,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics.   ",Graduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 507,Landscape and Habitat Dynamics,"Students explore landscape change occurring a variety of spatial and temporal scales, including global change, succession, disturbance events, and change induced by humans.  Via scientific readings, models and spatial analysis students will   learn how to quantify landscape change and how a change in environmental conditions and disturbance regimes may affect the composition of landscapes, specifically plant and animal habitats.  Recommended Preparation: courses in ecology, statistics, and GIS.  (Spring, alt/yrs) ",Graduate,FALSE,2019-2020,"[' animal', 'land']"
Rangeland Ecology & Mgmt (REM),REM 529,World Savannas,"This course provides a broad overview of world savannas including their characteristics and the ecosystem goods and services they provide.  The course focuses on the ecological and biogeochemical characteristics of savannas, how humans use these ecosystems, current problems, and strategies land management are applying to solve them. </p>",Graduate,FALSE,2019-2020,['land']
Rangeland Ecology & Mgmt (REM),REM 556,Foraging Ecology of Herbivores,"Synthesis of foraging behavior concepts including nutritive quality of forages, digestive and metabolic constraints, and diet and habitat selection.  Cooperative: open to WSU degree-seeking students.  (Fall, alt odd/yrs) </p>",Graduate,FALSE,2019-2020,"[' diet', 'forage', ' metaboli', ' nutri']"
Rangeland Ecology & Mgmt (REM),REM 560,Ecophysiology,"Functional responses and adaptations of individual species to their environment, emphasizing the physiological mechanisms that influence the interactions between organisms and the major environmental factors (e.g., solar radiation, energy balance, temperature, water and nutrients, climate), and how this affects the interactions among species and their growth and survival (e.g., competition, herbivory, and allelopathy).The interactive learning materials are compatible only with computers that are 100% compatible with the Windows operating system and the browser, Internet Explorer. (Fall only) ",Graduate,FALSE,2019-2020,"[' herb', ' herbi', ' nutri']"
"Recreation, Sport, and Tourism Management (RSTM)",RSTM 415,Turfgrass Management,"Turfgrass science, cultivation and management for a wide variety of golf course applications. </p>",Undergraduate,FALSE,2019-2020,[' cultivation ']
Renewable Materials (RMAT),RMAT 438,Introduction to Lignocellulosic Chemistry,"The chemistry of lignocellulosic fiber (natural fiber and wood) formation and structure. Two lectures a week for the first half of the semester.  This course meets concurrently with <a class=""bubblelink code"" href=""/search/?P=RMAT%20538"" onclick=""return showCourse(this, 'RMAT 538');"" title=""RMAT 538"">RMAT 538</a>.  (Spring only) ",Undergraduate,FALSE,2019-2020,[' fiber']
Renewable Materials (RMAT),RMAT 538,Lignocellulosic Biomass Chemistry,"The chemistry of lignocellulosic fiber (natural fiber and wood) formation, agricultural/natural fiber and wood structure and reactions of lignocellulosic compounds.  Two lec and one 3-hr lab a wk.  Cooperative open to WSU degree-seeking students (Spring only). ",Graduate,TRUE,2019-2020,"['agri', ' fiber']"
Sociology (SOC),SOC 442,Substance Use and Society,"This course reviews the current theory, empirical research, and controversies in relation to substance use in American society. It focuses on current and historical trends in substance use, definitions of substance use and abuse, the effects of substance use, cultural understandings and media portrayal of drugs and their use, and alcohol and drug policy.  </p>",Undergraduate,FALSE,2019-2020,['alcohol']
Soils (SOIL),SOIL 205,The Soil Ecosystem,"Introduction to the physical, chemical, and biological nature of soils. ",Undergraduate,FALSE,2019-2020,[' soil']
Soils (SOIL),SOIL 210,Food Systems and Healthy Lifestyles,"Introduction to food systems including the historical development of our current global food system.  Linkages among the production, marketing and transportation of food and food policy on human health will be explored.  Students will complete a semester-long assessment of the local food system and its impacts on individual, school and community health and strategies to improve the food system. </p>",Undergraduate,FALSE,2019-2020,['food']
Soils (SOIL),SOIL 417,Market Garden Practicum,"Experiential learning based course that covers all aspects of running a small acreage vegetable farm.  Topics include farm planning, crop rotation, soil fertility and testing, weed management and food systems.  Students satisfy credit hours through participation in lecture/discussion, field work and field trips.  Class meets at the Plant Science Farm.  Recommended preparation: <a class=""bubblelink code"" href=""/search/?P=SOIL%20205"" onclick=""return showCourse(this, 'SOIL 205');"" title=""SOIL 205"">SOIL 205</a>.  (Summer only)  </p>",Undergraduate,FALSE,2019-2020,"['crop', 'farm', 'food', ' soil', ' vegetable', ' weed']"
Soils (SOIL),SOIL 422,Environmental Soil Chemistry,"Chemical processes in soil environment.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=SOIL%20205"" onclick=""return showCourse(this, 'SOIL 205');"" title=""SOIL 205"">SOIL 205</a>, <a class=""bubblelink code"" href=""/search/?P=SOIL%20206"" onclick=""return showCourse(this, 'SOIL 206');"" title=""SOIL 206"">SOIL 206</a>, and <a class=""bubblelink code"" href=""/search/?P=CHEM%20112"" onclick=""return showCourse(this, 'CHEM 112');"" title=""CHEM 112"">CHEM 112</a>.  Cooperative: open to WSU degree-seeking students.  (Alt/yrs)   </p>",Undergraduate,FALSE,2019-2020,[' soil']
Soils (SOIL),SOIL 446,Soil Fertility,"Principles of soil fertility management; availability of plant nutrients and their relationship to plant growth and fertilization practices. Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=SOIL%20205"" onclick=""return showCourse(this, 'SOIL 205');"" title=""SOIL 205"">SOIL 205</a> and <a class=""bubblelink code"" href=""/search/?P=SOIL%20206"" onclick=""return showCourse(this, 'SOIL 206');"" title=""SOIL 206"">206</a>. </p>",Undergraduate,TRUE,2019-2020,"[' nutri', ' soil']"
Soils (SOIL),SOIL 454,Pedology,"Morphology, genesis, and classification of soils; distribution of soils as related to environmental processes and factors. Two lectures and one 4-hr lab a week.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=SOIL%20205"" onclick=""return showCourse(this, 'SOIL 205');"" title=""SOIL 205"">SOIL 205</a> and <a class=""bubblelink code"" href=""/search/?P=SOIL%20206"" onclick=""return showCourse(this, 'SOIL 206');"" title=""SOIL 206"">SOIL 206</a>.  Cooperative: open to WSU degree-seeking students. </p>",Undergraduate,TRUE,2019-2020,[' soil']
Soils (SOIL),SOIL 456,North Idaho Field Trip,"Soils and land use in northern Idaho ecosystems; emphasis on soil parent materials, soil formation and morphology, and soil-plant community relationships.  Graded P/F. One 3-day field trip; additional class meetings and assignments before and after field trip.  Cooperative: open to WSU degree-seeking students. ",Undergraduate,FALSE,2019-2020,"['land', ' soil']"
Soils (SOIL),SOIL 514,Environmental Geophysics,"This course will provide an introduction to near-surface geophysical techniques.  The aim is to provide a solid foundation on physical principles used to non-invasively study characteristics and properties of the earth in general, and the shallow subsurface in particular.  We will discuss applications ranging from eco-hydrology, precision agriculture, and civil engineering to archeology.  The course consists of two parts.  Lectures will provide a conceptual understanding of the theory and methods, and a field-based case study will apply these concepts collecting integrated geophysical data that will be processed and interpreted to introduce students to practical procedures and challenges in environmental geophysics.  Cooperative: open to WSU degree-seeking students. </p>",Graduate,FALSE,2019-2020,['agri']
Soils (SOIL),SOIL 537,Soil Biochemistry,"Origin, chemical structure, and significance of soil biochemical compounds.  Cooperative: open to WSU degree-seeking students.   (Alt/yrs) ",Graduate,FALSE,2019-2020,[' soil']
Technology Management (TM),TM 534,Biological Hazards,"Emergency responders can encounter a wide range of biological hazards. The objectives of this course are to understand the nature of biological hazards and how to control them.  The biological hazards to be discussed are Bacteria, Viruses, Fungi/Molds, Protozoa, Prions – infectious proteins, Biological Toxins.  Recommended Preparation: <a class=""bubblelink code"" href=""/search/?P=TM%20525"" onclick=""return showCourse(this, 'TM 525');"" title=""TM 525"">TM 525</a>. </p>",Graduate,FALSE,2019-2020,[' protein']
Theatre Arts (THE),THE 320,Theatre Management,"Basic and foundational stage management and standard management practices relating to theatre production and business, funding, and public relations. </p>",Undergraduate,FALSE,2019-2020,['management practice']
Wildlife Resources (WLF),WLF 102,The Fish and Wildlife Professions,"Orientation of students to the profession of fishery resources and wildlife resources: introduction to fish and wildlife faculty, review of fish and wildlife curriculum, awareness of career opportunities, employment procedures, associated job duties/responsibilities, job preparation, educational preparation, and management challenges in the Pacific Northwest. (Fall only) </br></p>",Undergraduate,FALSE,2019-2020,[' fish']
Wildlife Resources (WLF),WLF 105,Hunter Education,"The course provides an overview of hunter ethics; wildlife management, conservation, and survival; and wildlife laws and law enforcement.  This course also fulfills the state requirement for hunter education for purchase of a hunting license.  Course includes in-class instruction and one outdoor field day.  Graded Pass/Fail.  </p>",Undergraduate,FALSE,2019-2020,[' hunt']
Wildlife Resources (WLF),WLF 201,Fish and Wildlife Applications,"This course will introduce students to research and monitoring methods, data analysis and report writing in fish and wildlife sciences, potential state, federal and tribal employers, and management challenges for fish and wildlife populations and habitats.  The course will include an off campus experiential learning field trip and activities with professional mentors. ",Undergraduate,FALSE,2019-2020,[' fish']
Wildlife Resources (WLF),WLF 205,Wildlife Law Enforcement,This course will provide students with an introduction to the history of wildlife laws and the role of a Conservation Officer.  It will also provide students with a better understanding of wildlife crimes and the impact they have on fish and wildlife. This course is designed for students seeking a career in wildlife law enforcement as well as those pursuing a career in wildlife/fisheries/habitat management.  </p>,Undergraduate,FALSE,2019-2020,[' fish']
Wildlife Resources (WLF),WLF 315,Techniques Laboratory,Techniques associated with wildlife research and local habitats and areas where wildlife species are present.  Three hours of lab a week.  One weekend field trip required.  Two additional animal trapping sessions also required.  (Fall only),Undergraduate,TRUE,2019-2020,[' animal']
Wildlife Resources (WLF),WLF 370,Management and Communication of Scientific Data,"Students will learn skills to analyze manage and present scientific data in the fish and wildlife field.  Analyses will be conducted in R, spreadsheets and basic data management software.  Data summaries will include graphical and tabular presentation.  Written presentation of scientific information will include organization, grammar, and citation formats appropriate for scientific reports.  </p>",Undergraduate,FALSE,2019-2020,[' fish']
Wildlife Resources (WLF),WLF 371,Physiological Ecology of Wildlife," Study of how biotic and abiotic components of the environment influence animal physiology, and how the physiology of animals influences their ecology (e.g., behavior, distribution, etc.). Major topics include energetics, thermal ecology, nutritional ecology, reproductive physiology, locomotion and movement, and adaptations to extreme environments. (Spring only) ",Undergraduate,FALSE,2019-2020,"[' animal', ' nutri']"
Wildlife Resources (WLF),WLF 411,Wildland Habitat Ecology and Assessment,"Cross-listed with <a class=""bubblelink code"" href=""/search/?P=REM%20411"" onclick=""return showCourse(this, 'REM 411');"" title=""REM 411"">REM 411</a> ",Undergraduate,FALSE,2019-2020,['land']
Wildlife Resources (WLF),WLF 440,Conservation Biology,"Patterns of biological diversity; factors producing changes in diversity; values of diversity; management principles applied to small populations, protected areas, landscape linkages, biotic integrity, restoration, legal issues, and funding sources. (Fall only) ",Undergraduate,FALSE,2019-2020,['land']
