Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Biomedical Science (BMS),BMS 708,- Virology Laboratory,"Principles and practices of animal, selected plants, and bacterial virological methods for the propagation, detection and enumeration of viruses. Prereq: ",Graduate,FALSE,2019-2020,[' animal']
Biomedical Science (BMS),BMS 711,- Toxicology,"Examination of mechanisms by which chemicals and other toxicants produce adverse effects in biological systems. Consideration of toxicant exposure and absorption, systemic and cellular distribution and metabolism, altered cellular mechanisms, and systemic and organ-specific effects of toxicity. Case-based discussions of toxicants affecting humans and other species in environmental and clinical contexts. Prereq: ",Graduate,FALSE,2019-2020,[' metaboli']
Biomedical Science (BMS),BMS 712,- Grand Rounds,"Interactive presentation and observation of disease through pathological examination of animals submitted to the NH Veterinary Diagnostic Lab for necropsy. Discussion of underlying pathogenesis of diseases and disorders. Examination of archived gross and digital tissue specimens. Integrates aspects of anatomy, physiology, microbiology, immunology, and other core sciences as well as medical ethics and social issues. Intended for those in pre-professional medical, dental, pharmacy, veterinary and biomedical fields. Prereq: ",Graduate,FALSE,2019-2020,"[' animal', 'crop']"
Biomedical Science (BMS),BMS 716,- Public Health: Food- and Water-borne Diseases,"How and why food-borne and water-borne agents (virus, protozoal, bacterial and toxic material) are still prevalent within our society with focus on the roles of government, disease and epidemiology, and sources of anthropogenic pollution. Field trips to wastewater plant and/or drinking water plant, town meetings and/or public policy hearings. Prereq: ",Graduate,FALSE,2019-2020,"[' anthropogenic ', 'food']"
Biomedical Science (BMS),BMS 718,- Mammalian Physiology,"Advanced study of the systems that control mammalian functions with emphasis on cellular and molecular mechanisms.  Includes the nervous, muscular, cardiovascular, renal, gastrointestinal, and endocrine systems.  Prereq: at least one semester of animal/human physiology, or one semester of anatomy and physiology. Permission required. Writing intensive.",Graduate,FALSE,2019-2020,"[' animal', 'gastro']"
Biomedical Science (BMS),BMS 730,- Ethical Issues in Biomedical Science,"An examination of the importance of scientific integrity in the biomedical sciences. Students are introduced to the ethical issues that scientists must be familiar with when conducting research. Issues include scientific record keeping, authorship and peer review, conflicts of interest, use of animals and humans in research, and recombinant DNA technology. Class is discussion-based, encouraging both an appreciation of established guidelines and an opportunity to critically examine them. Prereq: ",Graduate,FALSE,2019-2020,[' animal']
Biomedical Science (BMS),BMS 764,- Clinical Chemistry Internship," Advanced instruction in clinical chemistry at a local hospital or reference laboratory. Analysis of carbohydrates, proteins, enzymes, lipids, hormones, electrolytes, blood gases, and drugs. Special fee.",Graduate,TRUE,2019-2020,"[' carbohydrate', ' lipid', ' protein']"
Business (BUS),BUS 665,- International Marketing Strategy Management,"The primary missions of the International Marketing Strategy Management (IMSM) course are to help students to: (1) develop understanding and knowledge of the important role International marketing plays in business (2) develop and improve global thinking, problem solving and integrative skills in a case based context (3) learn and apply the varying tools and models for evaluating when, where are how international marketing investments should be made. (4) understand and implement special approaches for cultural and ethnic differences in taste and attitudes, including trade legalities and regulations. Prereq: ",Undergraduate,FALSE,2019-2020,[' taste']
Chemical Engineering (CHE),CHE 651,- Biotech Experience/Biomanufacturing,"Course begins by introducing students to the proteins and companies of biotechnology and to current good manufacturing practices. For remainder of the course, students use cell culture of bacteria, mammalian and yeast cells to produce human proteins using the tools and manufacturing standards, operating procedures of biotechnology, including upstream and downstream processing of proteins, and quality control of protein production. Permission required. Also listed as ANSC 651 and MICR 651.",Undergraduate,FALSE,2019-2020,"[' protein', ' yeast']"
Chemical Engineering (CHE),CHE 703,- Mass Transfer and Stagewise Operations," Diffusion in gases, liquids, and solids; design and analysis of distillation, absorption, and other stagewise equipment and operations.",Graduate,FALSE,2019-2020,[' distill']
Chemical Engineering (CHE),CHE 705,- Fossil Fuels and Renewable Energy Sources,"Processing and refining of coal, crude oil, natural gas, tar sands and shale oil. Biomass co-combustion, biofuel extraction, impediments to widespread utilization. Exploration of environmental issues with energy generation and consumption. Lab.",Graduate,FALSE,2019-2020,['biofuel']
Chemical Engineering (CHE),CHE 722,- Introduction to Microfluidics,Fundamentals and applications of microfluidics; scaling laws; microfabrication technology; hydrodynamics and electrodynamics; interfacial phenomena; capillary effects and diffusion; microvalves; micropumps; lab-on-a-chip systems; biochips. Prereq: fluids mechanics course or permission of instructor.,Graduate,TRUE,2019-2020,['crop']
Chemistry (CHEM),CHEM 411,- Introductory Chemistry for Life Sciences,"Fundamental and pragmatic aspects of chemistry, particularly as foundation for nutritional biochemistry. Includes basics of bonding, acid/base behavior, reaction energy, intermolecular forces, stoichiometry, and equilibrium. High school chemistry not required. This course is not a replacement to ",Undergraduate,FALSE,2019-2020,[' nutri']
Chemistry (CHEM),CHEM #444B,"- Symmetry in Nature, The Arts, and Daily Life ","The elements of symmetry and its occurrence and role in nature (bilateral symmetry in butterflies and animals; cylindrical symmetry in trees and volcanoes; helical symmetry in shells, proteins, and DNA; the role of symmetry in design of medicines); its role in art and design (textiles, advertising); and in our lives (design of houses, chairs, scissors). The course is non-mathematical and is open to students having little background in science. Writing intensive.",Undergraduate,FALSE,2019-2020,"[' animal', 'butter', ' protein']"
Chinese (CHIN),CHIN 400,- Conversational Chinese,"This course, for students with no previous training in Chinese, is designed to promote conversational skills in the target language. Communicative strategies are developed within the context of cultural components. Topics include those which enable students to function in China in everyday situations (e.g., food, leisure activities, transportation, business exchanges, tourism, and daily life). This course does not satisfy the foreign language requirement.",Undergraduate,FALSE,2019-2020,['food']
Chinese (CHIN),CHIN 521,- What does it Mean to be Modern? Lenses of Modern Chinese Literature and Film,"Conducted in English. This course explores various facets of the modern experience through the lenses of 20th and 21st century Chinese literature and film. We will discuss both the general intellectual, ethical, socio-political, historical and aesthetic issues that shape the global modernity, and the particular situations China faces as a non-Western culture with its own unique history. Major works from mainland China, Hong Kong, and Taiwan.",Undergraduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 402,- 2D Computer Aided Design,"This course will serve as an introduction to some of the fundamental principles of building design and land planning. You will prepare plans representative of building construction and land development commonly used in the architectural, engineering, surveying and construction fields. The emphasis will be on the end result: Preparing complete and professional plans. Through this, you will acquire basic skills in designing and plan layout required by these industries. We will approach this material by designing and drafting using computer software (AutoCAD). Another end outcome is that you will gain a certain level of competency with this AutoCAD software, a program used by the majority of the firms in these professions.",Undergraduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 403,- GIS for Civil and Environmental Engineering,"This course will serve as an introduction to some of the fundamental principles of Geographic Information Systems integral to Civil and Environmental Engineering. Students will develop an understanding of imagery and data acquisition; develop skills in identification, interpretation, and mapping of civil and land features, terrain analysis, and achieve an understanding of map projections; gain experience in GIS software to perform fundamental geoprocessing and mapping techniques.",Undergraduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 404,- Surveying and Mapping,"Principles of land measurements by ground, photogrammetric and satellite methods to model the environment. Application of theory of measurements to perform and adjust engineering survey. Conformal mapping and its application to state plane coordinates. Digital mapping and Geographic Information Systems. Construction and cadastral surveying. Pre- or Coreq: ",Undergraduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 444,- Housing - Everyone Needs a Place to Live,"A discussion of residential housing, whether from the larger societal view or from the viewpoint of an individual, involves more than just the concepts associated with engineering. In order for the discussion to be complete, one needs to include legislative issues, economic issues, land issue, energy issues and environmental issues along with a variety of engineering issues (construction, transportation, water, materials, environmental controls, etc.). Thus a major focus of the course will be to provide a student with an appreciation of breath and complexity of the issues associated with providing housing.",Undergraduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 520,- Environmental Pollution and Protection: A Global Context,"Introduces environmental science and engineering and the anthropogenic causes of environmental change. Emphasizes the causes, effects, and controls of air, water, and land pollution. The political, ecological, economic, ethical, and engineering aspects of environmental pollution and control are discussed. Field trips. Writing intensive.",Undergraduate,FALSE,2019-2020,"[' anthropogenic ', 'land']"
Civil & Environmental Engineering (CEE),CEE 650,- Fluid Mechanics,"Properties of fluids, fluid statics, continuity, momentum and energy equations, resistance to flow, boundary layer theory, flow in open channels and piping systems, dimensional analysis, similitude, drag, and lift. Laboratory exercises on measurement of fluid properties, energy principles, flow resistance, discharge measurements, momentum, hydropower, groundwater flow, and settling of spheres. Prereq: ",Undergraduate,FALSE,2019-2020,[' groundwater ']
Civil & Environmental Engineering (CEE),CEE 665,- Soil Mechanics," Soil classification and physical properties. Permeability, compressibility, consolidation, and shearing resistance are related to the behavior of soils subjected to various loading conditions. Prereq: ",Undergraduate,FALSE,2019-2020,[' soil']
Civil & Environmental Engineering (CEE),CEE 703,- Residential Construction,"Introduces innovations in residential design. Investigates heat loss, electrical usage, green energy alternatives, and construction procedures. Addresses private and subdivision construction and mortgage financing for residential properties. Considers planning, zoning and soil usage codes applicable to residential zoned areas. Each student prepares a set of construction drawings for a private home, and a subdivision layout.",Graduate,FALSE,2019-2020,[' soil']
Civil & Environmental Engineering (CEE),CEE 705,- Introduction to Sustainable Engineering,"This course begins with exploration of the precept that we live in, and must design engineering works for, a world with a finite supply of natural resources and with limited life support capacity. Tools for sustainability engineering are the focus of the course, which includes life cycle analysis and life cycle impact analysis, the metrics and mass and energy flow analyses used in the field of industrial ecology, and environmental management systems.",Graduate,FALSE,2019-2020,['life cycle analysis']
Civil & Environmental Engineering (CEE),CEE 720,- Solid and Hazardous Waste Engineering,"A thorough examination of the problems that exist in hazardous and solid waste management are presented in terms of the current regulations and engineering approaches used to develop solutions. Topics include risk-based decision making, transport and fate of contaminants, and the fundamental physical, chemical, and biological concepts, which make up the basis for technological solutions to these waste management problems. Case studies are used throughout the course to highlight key concepts and provide real-world examples.",Graduate,FALSE,2019-2020,[' contaminant']
Civil & Environmental Engineering (CEE),CEE 722,- Introduction to Marine Pollution and Control,"Introduces the sources, effects, and control of pollutants in the marine environment. Dynamic and kinetic modeling; ocean disposal of on-shore wastes, shipboard wastes, solid wastes, dredge spoils, and radioactive wastes; and oil spills. Prereq: ",Graduate,FALSE,2019-2020,[' spoil']
Civil & Environmental Engineering (CEE),CEE 724,- Environmental Engineering Microbiology,"Concepts of environmental engineering microbiology. Topics include taxonomy of species important in environmental engineering processes; microbial metabolism, interaction, and growth kinetics in environmental treatment processes; biogeochemical cycling in water; and effects of environmental parameters on environmental engineering microbial processes. Laboratories focus on microbiological methods and laboratory-scale biological treatment experiments. Prereq: ",Graduate,TRUE,2019-2020,[' metaboli']
Civil & Environmental Engineering (CEE),CEE 730,- Public Health Engineering for Rural and Developing Communities,"The application of environmental health engineering and sanitation principles in disease prevention and control are discussed. Special emphasis is given to areas of the world where communicable and related diseases have not yet been brought under control and to what can happen in more advanced countries when basic sanitary safeguards are relaxed. The following topics are covered: water-related diseases to include their transmission and control; safe water development, treatment, distribution and storage; and on-site wastewater treatment and disposal system.",Graduate,FALSE,2019-2020,[' sanitation ']
Civil & Environmental Engineering (CEE),CEE 732,- Solid and Hazardous Waste Design,"Selection, design, and evaluation of unit processes employed in the treatment of solid wastes and hazardous wastes will be studied. Topics include design of materials recovery facilities, landfills, waste-to-energy facilities and hazardous waste site remedial technologies. A group term project taken from a real-world project will be required. An oral presentation by the group and preparation of a final written engineering report including alternative evaluation, permits, scheduling and economic analysis will be required from each group. Prereq: ",Graduate,FALSE,2019-2020,['land']
Civil & Environmental Engineering (CEE),CEE 758,- Stormwater Management Designs,"Historic review of stormwater management leading up to the current regulatory framework. Overview of stormwater management strategies, strategy selection, and the targeting of specific contaminants, contaminant removal efficiencies, construction and site selection, and system maintenance. Hydrologic concepts including watershed and storm characteristics, design hydrology (peak flows, storm and treatment volumes), hydrograph routing, and critical review of hydrology and drainage reports. Design and sizing of treatment systems including: conventional, BMPs, low impact development, and manufactured devices. Rainfall runoff calculations with US SCS TR55 model. Prereq: ",Graduate,FALSE,2019-2020,[' contaminant']
Civil & Environmental Engineering (CEE),CEE 759,- Stream Restoration,"The assessment, planning, design, engineering, and monitoring of stream and watershed practices intended to protect and restore the quality and quantity of flowing surface waters and stream corridors. Lecture material covers hydrology, geomorphology, and ecosystems, with the intent of understanding the variables associated with stream systems and their interplay. Students measure field variables and then are challenged with actual designs. Examples of stream restoration issues include: in-stream flow, dam removal, induced recharge, improvements to fish habitat, and channel stabilization. Prereq: ",Graduate,FALSE,2019-2020,[' fish']
Civil & Environmental Engineering (CEE),CEE 765,- Engineering Behavior of Soils,"Review of stress and strain in soil. Introduction to continuum mechanics. Development of engineering soil properties. Application of soil mechanics to shear strength and stress-strain behaviors of soils. Failure states and residual strength. Application of stress paths in engineering problems. Unstaturated soil mechanics. Laboratory exercises using direct shear test, triaxial test, and soil-water retention measurements.",Graduate,FALSE,2019-2020,[' soil']
Civil & Environmental Engineering (CEE),CEE 766,- Introduction to Geotechnical Earthquake Engineering,"Overviews earthquake source mechanisms; magnitude and intensity; seismicity of the United States. Dynamics of simple structures; response spectra. Selection of design parameters; source, magnitude, input records. Measurement of dynamic characteristics of soils; site response, liquefaction, and ground deformation. Prereq: ",Graduate,FALSE,2019-2020,[' soil']
Civil & Environmental Engineering (CEE),CEE 768,- Geo-Environmental Engineering,"Soil composition and structure; hydrogeology; attenuation and contaminant transport; containment design including landfills, geo-synthetics for liners and covers, leachate collection systems, vertical cutoff walls and stability analyses; geo-environmental site characterization and investigation using geotechnical and geophysical methods; ground water, soil and gas monitoring and sampling; remediation including in situ and ex situ techniques and treatment methods. Prereq: ",Graduate,FALSE,2019-2020,"[' contaminant', 'land', ' soil']"
Civil Technology (CT),CT 483,- Mechanical and Electrical Systems,"Description, analysis and design application of conventional heating, ventilating, air conditioning, lighting and plumbing systems for residences. Electrical principles, laws, and installation with emphasis on the National Electrical Code. 2-hr lec/2-hr rec.",Undergraduate,FALSE,2019-2020,[' plum']
Civil Technology (CT),CT 541,- Legal Aspects of Surveying,"The legal issues involved when performing a property boundary survey are presented. Ownership of land, the search for boundary evidence, methods of performing research and resolving conflicting information and disputes are discussed. Other topics include: An introduction to legal principles, statutes, case law, terminology, liability, ethics and standards relating to surveying. A course-long project is undertaken whereby research, the search for evidence, a field survey, boundary determination and a plat are completed. Prereq: ",Undergraduate,FALSE,2019-2020,['land']
Civil Technology (CT),CT 554,- Soils and Foundations,"Subsurface exploration, soil sampling, testing and evaluating subsurface materials, and their effect on foundations, site development, and construction. Hands-on laboratory component. Introduction to site excavation methods and foundation design. 2-hr rec/2-hr lab/rec.",Undergraduate,TRUE,2019-2020,[' soil']
Civil Technology (CT),CT 557,- Land Design and Regulations,"Hydrology of drainage and storm water runoff, basic concepts of hydraulic flow in pipes and channels, and overview of pump systems. Technical and regulatory requirements of designing residential water supply and septic disposal systems. Review of federal, state, and local ordinances with respect to construction and land development. 2-hr lec/2-hr rec.",Undergraduate,FALSE,2019-2020,['land']
Classics (CLAS),CLAS 520D,"- Classical Society, Politics and Ethics: Greek and Roman Religion ","This course traces the historical development of ancient Greek and Roman religion from its antecedents in Near Eastern, Minoan, and Mycenaean culture to the rise of Christianity in Rome's early imperial period. This course also introduces students to the methods and materials of historians of religion. Topics covered in this course include: changing conceptions of divinity, animal sacrifice, sanctuaries, festivals, death and the afterlife, divination, magic, and mystery cults.",Undergraduate,FALSE,2019-2020,[' animal']
Classics (CLAS),CLAS 550B,- Identities and Difference in the Ancient World: Slaves and Masters,"Students explore the different ways slavery developed in the Greek and Roman worlds with an emphasis on the connections to other historical developments such as the practice of warfare, changes in political systems, and ancient views about human rights. To better understand the development of Greek and Roman slavery, we look at how the ancient systems compare to slavery in the American South and modern human trafficking.",Undergraduate,FALSE,2019-2020,[' slavery ']
College of Liberal Arts (COLA),COLA 400,- Hired: A Career Boot Camp for Liberal Arts Majors,"This 7-week boot camp style course equips students with the tools and resources needed to land a job or internship. Students will learn how to effectively communicate their values, interests, strengths, and the transferable skills they have gained throughout their academic and cocurricular experience. Students will also explore career paths, learn to conduct a productive job/internship search, hone interview techniques, craft resumes and cover letters, and expand their professional network through alumni connections. Cr/F.",Undergraduate,FALSE,2019-2020,['land']
College of Liberal Arts (COLA),COLA 653,- Introduction to British Culture,"Why do the British say “Sorry” for everything? What is the role of the monarchy? Does the British class system still exist? What is it like being British-born of Indian parents? How many languages are spoken in London? What is a stiff upper lip anyway? These are only a tiny fraction of the questions that will surface during your stay in London. Through class discussions, readings, written ruminations, and excursions, you will in this course explore a range of cultural elements and challenges unique to the United Kingdom in general and London in particular, from the light (British etiquette) to the substantial (the impact of immigration).",Undergraduate,FALSE,2019-2020,[' rumina']
College of Liberal Arts (COLA),COLA 655,- London Program," Enables students to pursue a semester or academic year of in UNH's programs in London, England. Students must be admitted before enrolling in the course. For information and application forms, consult program secretary, 53 Hamilton Smith Hall. Special fee. IA (continuous grading) grade will be assigned until official transcript is received. Program fee. Cr/F.",Undergraduate,FALSE,2019-2020,['land']
College of Liberal Arts (COLA),COLA 656,- London Program,"Enables students to pursue a semester or academic year of in UNH's programs in London, England. Students must be admitted before enrolling in the course. For information and application forms, consult program secretary, 53 Hamilton Smith Hall. Special fee. IA (continuous grading) grade will be assigned until official transcript is received. Program fee. Cr/F.",Undergraduate,FALSE,2019-2020,['land']
Communication (CMN),CMN 514,- Analysis of Online Identity,"This course will explore how digital media technologies inform strategies of self-presentation and practices of identity formation. We will situate contemporary practices of self-presentation within the historical development of the internet and sociological theories of identity. Students will be encouraged to examine how the internet and mobile technologies challenge existing understandings of concepts such as anonymity, authenticity, reputation, and privacy. Throughout the course, students will be asked to think critically about the ways in which traditional identity markers - such as race, gender, and class - are both challenged and reproduced in digital environments. Drawing on the current digital media landscape, we will explore several contemporary issues including privacy and reputation, self-branding and microcelebrity, online dating, and self-tracking. Throughout the semester, students will use academic literature to identify and address real-world problems.",Undergraduate,FALSE,2019-2020,['land']
Community & Environmental Planning (CEP),CEP 415,- Community Development Perspectives,"Introduces students to a range of community development and environmental planning issues facing communities as they undergo social, economic, and environmental change. Through class discussion and examination of case studies, this course instills basic principles and processes of community development and environmental planning, formulation, and conflict resolution. Community and environmental planning topics covered in the course include land use conflict, urban/suburban sprawl, rural development, economic development, local food systems, community infrastructure, and environmental stewardship. Emphasis is placed on the roles and responsibilities of community development professionals, including land use planners, municipal administrators, and community leaders.",Undergraduate,FALSE,2019-2020,"['food', 'land', ' rural ']"
Community & Environmental Planning (CEP),CEP 777,- Topics in Community Planning," Advanced treatment of the concepts and tools required for effective local and regional planning to guide land use, capital investment in infrastructure, and organization for service delivery. Prereq: ",Graduate,FALSE,2019-2020,['land']
Community Leadership (CSL),CSL 508,- Essentials of Fundraising for Community-Based Organizations," The ability to raise funds is essential to all community-based and nonprofit organizations. This course is designed to provide students with the essential knowledge and skills to develop and execute a successful fundraising program. Topics covered include: prospect research, choosing fundraising strategies, common fundraising mistakes, maintaining relationships with donors, raising money by mail, personal solicitation, event planning, and other key approaches to raising money.",Undergraduate,FALSE,2019-2020,[' raisin']
Culinary Arts & Nutrition (CAN),CAN 401,- Food Preparation Fundamentals,"Preparation techniques, knife skills, measurements, food handling, selection, and classification. CAN majors only. 2hr lec. Students in both Restaurant Management and Dietetic Technician concentrations must also complete a lab. Practical application of skills and techniques utilized in a professional kitchen. 2hr lab.",Undergraduate,TRUE,2019-2020,"['food', ' kitchen']"
Culinary Arts & Nutrition (CAN),CAN 402,- Quantity Food Practicum,Students utilize cooking principles and food preparation techniques learned in,Undergraduate,FALSE,2019-2020,['food']
Culinary Arts & Nutrition (CAN),CAN 404,- Baking and Pastry Fundamentals,"Baking and Pastry Fundamentals is an introductory-level baking course exploring the science and art of small-scale and high-volume commercial production of classical and modern pastries and baked goods. Students will gain an understanding of basic ingredients, equipment and techniques used in the production and presentation of plated desserts, as well as the display and storage of pastries and baked goods. Special fee.",Undergraduate,FALSE,2019-2020,"[' baking ', ' dessert']"
Culinary Arts & Nutrition (CAN),CAN 405,- Retail Baking and Merchandising,"This course educates and exposes the students to quantity production of baked goods for retail sale. Students will gain understanding of basic ingredients, equipment and techniques used in the production of pastries and baked goods, as well as experience in the presentation, display and storage of baked goods for sale to customers. The student will experience the baker's contribution to a retail bakery, a restaurant, catering business, event businesses (wedding cakes), cottage industries, etc. Special fee.  Prereq: ",Undergraduate,FALSE,2019-2020,[' restaurant']
Culinary Arts & Nutrition (CAN),CAN 407,- Hospitality Sanitation and Safety,"This course covers the responsibilities of food service operators for food safety and sanitation. Students learn safe food production policies and procedures, how to implement HACCP standards, pest control, and crisis management, with an overall focus on learning to take a proactive approach to maintaining a safe food environment. Students sit for the National Restaurant ServSafe Exam.",Undergraduate,FALSE,2019-2020,"['food', ' pest']"
Culinary Arts & Nutrition (CAN),CAN #410,- Introduction to the Dietetic Technician Profession,"This course provides an introduction to the dietetics profession with an emphasis on dietetic technician practice. Topics include educational requirements, credentialing, nutrition resources and professional development. Students participate in a health and wellness project.",Undergraduate,FALSE,2019-2020,"[' diet', ' nutri']"
Culinary Arts & Nutrition (CAN),CAN 422,- Cuisine and Culture,"Focuses on the history of people by examining cuisines and cultures from the African savanna to the kitchens of California. Students study various cultures from around the world and learn how the same foods demonstrate profound differences in attitudes to those foods, nature, and the environment. Using this approach, students understand how historical events have affected and defined culinary traditions in different societies around the world.",Undergraduate,FALSE,2019-2020,"[' cuisine', ' culinary ', 'food', ' kitchen']"
Culinary Arts & Nutrition (CAN),CAN 426,- Dining Room Practicum,"A front-of-the house supervised training experience with an emphasis on customer service and table service techniques in one of the TSAS restaurants. Students also take the Serve Safe Alcohol Examination and, upon successful completion of the exam, are awarded a certificate from the National Restaurant Association. Culinary Arts &amp; Nutrition majors not allowed.",Undergraduate,FALSE,2019-2020,[' restaurant']
Culinary Arts & Nutrition (CAN),CAN 443,- Quantity Food Production and Display Cooking,"Students gain practical-based experiential learning in quantity food production working directly with chefs in the Holloway Commons (one of UNH's dining commons) facility. Students also prepare cooked-to-order menu items in front of customers while rotating through the eight culinary concepts at Holloway; including stir-fry, sushi, brick oven pizza, vegan, vegetarian and gluten free stations. 1 hr lec/6 hr lab.",Undergraduate,TRUE,2019-2020,"[' culinary ', 'food', ' menu']"
Culinary Arts & Nutrition (CAN),CAN 504,- Intermediate Baking,"This course builds upon the foundational baking courses through applications of American and International baking and pastry formulas with applications of yeast breads, lamination of doughs, pastry elements, pastry doughs, batters, sauces and creams, Students experience production of pastries and baked goods and restaurant finishing techniques for sale of goods through catering and retail operations, such as 180 Blue, the student-run restaurant that serves American Regional and International Cuisines. Special fee. Prereq: ",Undergraduate,FALSE,2019-2020,"[' baking ', 'cream', ' restaurant', ' yeast']"
Culinary Arts & Nutrition (CAN),CAN 506,- Food and Beverage Cost Control,"Course places emphasis on methods used to solve mathematical problems that relate to food service operations as they apply to controls. Topics: weights and measures, recipe conversion, menu pricing, purchasing, food costs, inventories, break-even analysis, and financial statements.",Undergraduate,FALSE,2019-2020,"['food', ' menu', ' recipe']"
Culinary Arts & Nutrition (CAN),CAN 507,- Advanced Baking,"Advanced Pastry Arts expands upon the basics of piping learned in the introductory-level and intermediate baking and pastry classes and delves further into the history of this intricate art, including instruction in celebrated traditions of advanced cake design from around the world. Students will also train in various methods of contemporary cake decorating from advanced sugar work, blown sugar and pastillage, to hand-sculpting, airbrushing, hand-painting and novelty cakes. Special fee. Prereq: ",Undergraduate,FALSE,2019-2020,"[' baking ', ' sugar']"
Culinary Arts & Nutrition (CAN),CAN 508,- Baking and Pastry Externship,"This externship introduces the student to the activities of the professional pastry kitchen as they relate to the overall operation of a licensed food service establishment. Students participate in a variety of activities including, but not limited to proper sanitation and safety practices, baking preparation and scaling methods, working with standardized formulas, proper receiving, storage and inventory techniques, effective utilization of leftovers, and active participation as a contributing member of a professional culinary team. Prereq: ",Undergraduate,FALSE,2019-2020,"[' baking ', ' culinary ', 'food', ' kitchen', ' sanitation ']"
Culinary Arts & Nutrition (CAN),CAN 512,- Hospitality Human Resources Management,"Designed to teach the first-line hospitality supervisor how to create a positive work climate to assist identifying and keeping employees who cook, serve and tend bar.  Students learn and develop skills, attitudes and abilities needed to lead and manage in an industry with numerous demands. Course focuses on employee recruitment, training and development, performance evaluation, disciplinary action, and wage and fringe benefit administration. Through case studies, students  practice planning, organizing, communicating effectively, delegating and decision-making. 2 lec.",Undergraduate,FALSE,2019-2020,[' hospitality ']
Culinary Arts & Nutrition (CAN),CAN 525,- American and Regional Cuisine,Students apply and enhance skills in advanced aspects of a la carte cooking. Course introduces students to foods available in the United States and prepare meals for service in 180 Blue restaurant. Students are also introduced to the art of pairing foods with fine wines for special events. Prereq:,Undergraduate,TRUE,2019-2020,"['food', ' meal', ' restaurant', ' wine']"
Culinary Arts & Nutrition (CAN),CAN 535,- International Cuisine,"International Cuisine allows students to explore different cultures and cuisines of the world. Students study a different country or region each week and learn how history, geography, and main ingredients influence the different cuisines. Students prepare multi-course international menus one evening a week in the dining room at Cole Hall. Prereq: ",Undergraduate,FALSE,2019-2020,"[' cuisine', ' menu']"
Culinary Arts & Nutrition (CAN),CAN 544,- Catering and Garde Manger,"Students apply skills and techniques learned in prior courses and enhance skills in advanced aspects of culinary preparation and management such as garde manger, buffet presentation, event booking, scheduling, and buffet staging. Advanced techniques of garde manger include production of canapes, savory pastries, charcuterie, farces, and sculptured centerpieces. Prereq: ",Undergraduate,FALSE,2019-2020,[' culinary ']
Culinary Arts & Nutrition (CAN),CAN 597,- Culinary Arts Internship,"Supervised internship of a minimum of 255 hours at a pre-approved property which introduces students to the culinary activities of a licensed food service establishment. Students must be available to participate on weekends and will participate in a variety of on-site activities including proper sanitation, food preparation and handling, knife skills, and line cooking. Students are required to attend a weekly lecture and complete a semester portfolio of activities and assignments. Prereq: ",Undergraduate,TRUE,2019-2020,"[' culinary ', 'food']"
Earth Sciences (ESCI),ESCI 401,- Dynamic Earth,"In this course we study the minerals, rocks and fluids which make up the Earth; the landforms on the surface of the Earth such as mountains, flood plains and stratovolcanoes; and processes such volcanism, earthquakes, erosion and glaciation that create and alter them. The rock cycle and plate tectonics are used to integrate activity at the surface of the Earth with processes in the Earth's interior. Campus field exercises. Special fee. Lab. Students may not receive credit for both ",Undergraduate,FALSE,2019-2020,['land']
Earth Sciences (ESCI),ESCI 409,- Geology and the Environment," Environmental impact of geologic processes; natural hazards, landslides, earthquakes, volcanoes, flooding, erosion, and sedimentation; land exploitation and site investigations; environmental considerations of water-supply problems; the recovery of energy and mineral resources. Special fee. Lab. Students may not receive credit for both ",Undergraduate,FALSE,2019-2020,['land']
Earth Sciences (ESCI),ESCI 410,- Earth Hazards,"Introductory-level physical science course concerning Earth processes that impact humanity, with natural disasters as the focus. Topics include the causes and effects of earthquakes, tsunamis, volcanic eruptions, floods, and landslides. The course covers basic concepts of physical geology using hands-on-activities, small-group discussions, and in-class demonstrations and is intended for students with little or no previous experience in Earth sciences. No prerequisites. Special fee.",Undergraduate,FALSE,2019-2020,['land']
Earth Sciences (ESCI),ESCI 444,- Water - How Much is Enough?,"The natural distribution of water is not adequate to sustain modern civilization. As water mining and redistribution projects continue to grow in number and size, so do the concomitant stresses on the environment. Through a detailed look at the unique properties of water and the processes that drive the earth's hydrologic cycle; this course will explore the concepts of water stress, water scarcity, and safe yield.",Undergraduate,FALSE,2019-2020,['hydrologic cycle']
Earth Sciences (ESCI),ESCI 501,- Introduction to Oceanography,"Introduces students to the four oceanographic disciplines: the geology of the ocean basins, including the creation of oceans and continents. The physics of the seas, including the origin of the ocean currents and their effect on the Earth's climate. The chemistry of the ocean waters, including how the distribution of elements reflects circulation and biology. The life in the ocean, including animals, plants and microbes, and humanity's influence on them. Special fee. Lab.",Undergraduate,FALSE,2019-2020,[' animal']
